customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
6953,Liam Pike,liam.pike6953@example.com,United States,2024-02-07,Basic,196.70
6954,Nico Kerr,nico.kerr6954@example.com,United States,2022-06-05,Standard,766.15
6955,Owen Nash,owen.nash6955@example.com,India,2023-01-18,Basic,147.74
6956,Ella Reed,ella.reed6956@example.com,Australia,2022-03-29,Standard,264.99
6957,Mia Cole,mia.cole6957@example.com,Canada,2025-03-01,Premium,2315.72
6958,Hugo Frost,hugo.frost6958@example.com,Spain,2026-03-06,Standard,331.94
6959,Ethan Young,ethan.young6959@example.com,India,2022-07-27,Standard,159.36
6960,Ella Vale,ella.vale6960@example.com,United States,2024-06-05,Standard,663.78
6961,Silas Tate,silas.tate6961@example.com,Canada,2022-10-05,Basic,195.88
6962,Ava Reed,ava.reed6962@example.com,United Kingdom,2024-11-04,Standard,570.32
6963,Nico Drew,nico.drew6963@example.com,Canada,2023-04-24,Basic,5.15
6964,Ethan Reed,ethan.reed6964@example.com,France,2022-06-21,Premium,3034.02
6965,Felix Snow,felix.snow6965@example.com,United Kingdom,2025-08-05,Basic,7.58
6966,Caleb Hale,caleb.hale6966@example.com,Japan,2022-06-08,Premium,3689.42
6967,Lila Drew,lila.drew6967@example.com,United States,2023-12-03,Basic,9.00
6968,Chloe Lane,chloe.lane6968@example.com,United States,2023-06-16,Basic,164.43
6969,Nora Reed,nora.reed6969@example.com,Canada,2024-09-29,Standard,635.34
6970,Noah Cole,noah.cole6970@example.com,Germany,2024-06-12,Basic,148.13
6971,Asher York,asher.york6971@example.com,United States,2025-09-03,Premium,4306.73
6972,Owen Hart,owen.hart6972@example.com,Canada,2025-09-13,Basic,96.37
6973,Wren Brooks,wren.brooks6973@example.com,Germany,2023-10-22,Standard,479.48
6974,Iris Young,iris.young6974@example.com,Germany,2022-12-01,Premium,2816.65
6975,Ethan Vale,ethan.vale6975@example.com,Mexico,2023-05-12,Standard,230.28
6976,Theo Reed,theo.reed6976@example.com,United States,2025-11-13,Standard,767.15
6977,Arlo Cole,arlo.cole6977@example.com,United Kingdom,2022-07-04,Standard,256.63
6978,Mia Tate,mia.tate6978@example.com,United States,2023-02-05,Standard,552.46
6979,Theo Hart,theo.hart6979@example.com,Australia,2022-03-22,Premium,2407.76
6980,Ava Reed,ava.reed6980@example.com,Canada,2022-05-12,Standard,136.69
6981,Felix York,felix.york6981@example.com,Japan,2024-08-30,Standard,151.76
6982,Hugo Quinn,hugo.quinn6982@example.com,Australia,2023-07-11,Standard,758.79
6983,Leo Snow,leo.snow6983@example.com,France,2024-11-10,Basic,182.23
6984,Ella Blair,ella.blair6984@example.com,United States,2026-05-28,Standard,383.73
6985,Wren Brooks,wren.brooks6985@example.com,Australia,2022-02-21,Standard,453.57
6986,Piper Frost,piper.frost6986@example.com,United States,2023-05-20,Standard,760.94
6987,Felix Bell,felix.bell6987@example.com,United States,2022-09-12,Standard,180.80
6988,Mila West,mila.west6988@example.com,Netherlands,2025-12-01,Standard,583.29
6989,Jonah Snow,jonah.snow6989@example.com,Germany,2024-05-02,Basic,23.33
6990,Sadie West,sadie.west6990@example.com,United States,2024-03-28,Standard,87.99
6991,Liam York,liam.york6991@example.com,United States,2022-07-13,Premium,2858.51
6992,Miles Frost,miles.frost6992@example.com,Netherlands,2026-09-25,Standard,661.71
6993,Mila Snow,mila.snow6993@example.com,Brazil,2025-09-24,Premium,1578.12
6994,Theo Hart,theo.hart6994@example.com,Mexico,2023-04-17,Standard,450.20
6995,Chloe Bell,chloe.bell6995@example.com,Canada,2025-09-07,Basic,44.55
6996,Nora West,nora.west6996@example.com,United States,2025-06-18,Standard,513.09
6997,Piper Dunn,piper.dunn6997@example.com,United States,2023-07-03,Standard,736.99
6998,Sadie Cruz,sadie.cruz6998@example.com,United States,2025-12-22,Standard,708.02
6999,Jonah Reed,jonah.reed6999@example.com,Spain,2025-06-22,Basic,199.12
7000,Jade Blair,jade.blair7000@example.com,India,2025-12-05,Standard,669.44
7001,Jade Hale,jade.hale7001@example.com,United States,2023-06-07,Standard,89.33
7002,Jade Tate,jade.tate7002@example.com,France,2024-04-01,Standard,605.33
7003,Ivy Kerr,ivy.kerr7003@example.com,Germany,2026-04-18,Standard,553.47
7004,Caleb Cruz,caleb.cruz7004@example.com,United States,2024-07-20,Standard,375.66
7005,Sadie Cruz,sadie.cruz7005@example.com,India,2024-03-15,Standard,504.56
7006,Zoe Kerr,zoe.kerr7006@example.com,United States,2026-02-10,Standard,774.64
7007,Miles Hale,miles.hale7007@example.com,United States,2022-11-15,Standard,670.39
7008,Owen Lane,owen.lane7008@example.com,Brazil,2026-08-28,Basic,76.89
7009,Nico Frost,nico.frost7009@example.com,Netherlands,2025-07-15,Basic,51.78
7010,Noah West,noah.west7010@example.com,Canada,2023-05-19,Premium,1916.46
7011,Mila Brooks,mila.brooks7011@example.com,India,2022-09-30,Premium,981.64
7012,Leo Pike,leo.pike7012@example.com,United States,2025-11-12,Basic,112.51
7013,Ethan West,ethan.west7013@example.com,Canada,2026-06-26,Standard,742.29
7014,Theo Shaw,theo.shaw7014@example.com,United States,2024-01-17,Standard,652.10
7015,Noah Frost,noah.frost7015@example.com,United Kingdom,2026-06-25,Standard,203.60
7016,Hugo Zane,hugo.zane7016@example.com,Spain,2023-02-21,Basic,88.76
7017,Nico Frost,nico.frost7017@example.com,United States,2022-08-04,Basic,153.08
7018,Nora Drew,nora.drew7018@example.com,United States,2025-03-08,Basic,108.93
7019,Jonah Gray,jonah.gray7019@example.com,India,2022-06-15,Standard,776.41
7020,Theo Kerr,theo.kerr7020@example.com,Brazil,2026-04-23,Standard,443.55
7021,Ella Cole,ella.cole7021@example.com,Brazil,2022-06-02,Standard,261.57
7022,Asher Walsh,asher.walsh7022@example.com,Netherlands,2023-07-14,Standard,693.71
7023,Piper Finn,piper.finn7023@example.com,United States,2024-03-04,Standard,427.84
7024,Ethan Dunn,ethan.dunn7024@example.com,Germany,2024-06-24,Standard,277.44
7025,Ruby Vale,ruby.vale7025@example.com,United Kingdom,2025-08-27,Basic,173.11
7026,Jade York,jade.york7026@example.com,Australia,2026-07-21,Standard,204.99
7027,Leo Cole,leo.cole7027@example.com,United States,2023-10-10,Basic,39.06
7028,Ruby Moss,ruby.moss7028@example.com,Australia,2026-06-21,Basic,173.35
7029,Owen West,owen.west7029@example.com,Brazil,2022-12-30,Standard,357.50
7030,Noah Lane,noah.lane7030@example.com,Japan,2025-02-16,Basic,56.20
7031,Ruby Lane,ruby.lane7031@example.com,Mexico,2022-02-22,Basic,164.87
7032,Mia Nash,mia.nash7032@example.com,Mexico,2023-05-04,Standard,677.04
7033,Theo Gray,theo.gray7033@example.com,Mexico,2022-12-11,Basic,101.10
7034,Ivy Lang,ivy.lang7034@example.com,Japan,2022-05-26,Premium,1908.50
7035,Piper Shaw,piper.shaw7035@example.com,Canada,2026-03-03,Premium,3595.07
7036,Ella Walsh,ella.walsh7036@example.com,United Kingdom,2025-05-03,Basic,135.40
7037,Owen Lang,owen.lang7037@example.com,United Kingdom,2022-07-29,Standard,242.72
7038,Silas West,silas.west7038@example.com,Germany,2024-10-02,Basic,195.86
7039,Iris Gray,iris.gray7039@example.com,United Kingdom,2024-05-19,Premium,906.46
7040,Nico Park,nico.park7040@example.com,United States,2025-04-05,Standard,61.78
7041,Liam Walsh,liam.walsh7041@example.com,United Kingdom,2022-10-12,Basic,62.59
7042,Mia Shaw,mia.shaw7042@example.com,Netherlands,2026-04-09,Premium,776.31
7043,Ethan Zane,ethan.zane7043@example.com,United States,2026-07-20,Basic,177.31
7044,Miles Snow,miles.snow7044@example.com,Brazil,2023-04-10,Basic,43.79
7045,Liam Zane,liam.zane7045@example.com,France,2022-06-13,Standard,396.38
7046,Hugo Kerr,hugo.kerr7046@example.com,United Kingdom,2024-02-01,Standard,98.08
7047,Nico Vale,nico.vale7047@example.com,India,2025-06-19,Standard,643.30
7048,Lila Young,lila.young7048@example.com,United States,2022-05-07,Standard,138.40
7049,Caleb Quinn,caleb.quinn7049@example.com,United States,2023-06-12,Standard,564.13
7050,Ava Gray,ava.gray7050@example.com,Japan,2022-12-14,Standard,373.34
7051,Iris West,iris.west7051@example.com,Canada,2026-01-11,Standard,513.94
7052,Sadie Moss,sadie.moss7052@example.com,India,2023-10-22,Standard,408.16
7053,Chloe Lane,chloe.lane7053@example.com,India,2023-03-13,Basic,160.49
7054,Iris Park,iris.park7054@example.com,United States,2023-04-16,Standard,87.63
7055,Nora Lane,nora.lane7055@example.com,France,2025-09-13,Standard,750.76
7056,Nico Tate,nico.tate7056@example.com,Canada,2022-02-02,Standard,664.78
7057,Caleb Lang,caleb.lang7057@example.com,United States,2025-04-16,Standard,336.28
7058,Asher Drew,asher.drew7058@example.com,Germany,2023-10-11,Basic,1.45
7059,Mila Drew,mila.drew7059@example.com,United States,2022-04-25,Basic,77.45
7060,Nora Snow,nora.snow7060@example.com,United States,2022-10-01,Standard,745.65
7061,Leo Park,leo.park7061@example.com,Canada,2025-07-19,Standard,552.09
7062,Miles Kerr,miles.kerr7062@example.com,Australia,2023-03-10,Premium,2372.89
7063,Caleb Hale,,Netherlands,2022-02-05,Standard,687.23
7064,Nora West,nora.west7064@example.com,United States,2022-04-27,Premium,964.53
7065,Lila Frost,lila.frost7065@example.com,United States,2022-10-08,Standard,547.66
7066,Caleb Tate,caleb.tate7066@example.com,Netherlands,2024-12-14,Basic,7.64
7067,Jade Snow,jade.snow7067@example.com,United States,2025-04-07,Standard,434.55
7068,Noah Bell,noah.bell7068@example.com,India,2025-07-20,Standard,356.88
7069,Nora Pike,nora.pike7069@example.com,United Kingdom,2026-06-29,Standard,412.30
7070,Piper Cole,piper.cole7070@example.com,Canada,2026-02-03,Standard,483.65
7071,Noah Tate,noah.tate7071@example.com,Brazil,2025-10-28,Standard,525.16
7072,Mila Park,mila.park7072@example.com,Brazil,2024-09-22,Standard,380.31
7073,Theo Snow,theo.snow7073@example.com,India,2026-01-29,Basic,50.69
7074,Nora Quinn,nora.quinn7074@example.com,Spain,2026-08-02,Standard,771.95
7075,Wren Frost,wren.frost7075@example.com,Japan,2025-08-04,Standard,117.34
7076,Mia Hale,mia.hale7076@example.com,United Kingdom,2022-12-14,Standard,256.82
7077,Nico York,nico.york7077@example.com,Australia,2022-12-25,Standard,408.81
7078,Sadie Hale,sadie.hale7078@example.com,Mexico,2023-11-03,Basic,53.11
7079,Ivy Snow,ivy.snow7079@example.com,Germany,2025-10-21,Standard,788.90
7080,Asher Brooks,asher.brooks7080@example.com,Japan,2025-09-23,Standard,727.65
7081,Nora Drew,nora.drew7081@example.com,United States,2025-02-21,Premium,1874.83
7082,Mila Quinn,mila.quinn7082@example.com,India,2022-09-21,Standard,420.76
7083,Zoe Shaw,zoe.shaw7083@example.com,United Kingdom,2023-10-18,Standard,340.16
7084,Wren Kerr,wren.kerr7084@example.com,United States,2023-02-18,Standard,681.86
7085,Ella Kerr,ella.kerr7085@example.com,United States,2023-08-06,Standard,596.87
7086,Mia Frost,mia.frost7086@example.com,Canada,2022-12-10,Standard,78.52
7087,Ruby Brooks,ruby.brooks7087@example.com,United States,2024-03-25,Standard,372.52
7088,Ivy Drew,ivy.drew7088@example.com,United States,2024-12-15,Basic,196.22
7089,Jonah Bell,jonah.bell7089@example.com,Canada,2024-12-03,Standard,285.35
7090,Piper Pike,piper.pike7090@example.com,Mexico,2026-08-28,Basic,61.79
7091,Felix Blair,felix.blair7091@example.com,United States,2022-07-29,Basic,21.61
7092,Jonah Quinn,jonah.quinn7092@example.com,Japan,2022-04-09,Basic,80.35
7093,Ivy Tate,ivy.tate7093@example.com,India,2022-05-06,Basic,165.34
7094,Wren Moss,wren.moss7094@example.com,United States,2025-08-24,Standard,445.00
7095,Owen Shaw,owen.shaw7095@example.com,Brazil,2022-04-22,Basic,59.22
7096,Felix Hart,felix.hart7096@example.com,Netherlands,2022-06-28,Standard,341.65
7097,Jonah Zane,jonah.zane7097@example.com,United States,2022-11-21,Standard,137.57
7098,Noah Dunn,noah.dunn7098@example.com,Canada,2026-01-24,Standard,591.58
7099,Jonah Vale,jonah.vale7099@example.com,Canada,2024-05-02,Basic,112.08
7100,Mila Vale,mila.vale7100@example.com,United Kingdom,2023-09-04,Standard,483.61
7101,Asher Young,asher.young7101@example.com,United States,2024-10-29,Premium,1081.05
7102,Asher Lane,asher.lane7102@example.com,India,2023-02-18,Basic,117.38
7103,Mila Lang,mila.lang7103@example.com,United States,2022-04-14,Basic,45.78
7104,Ella Finn,ella.finn7104@example.com,United Kingdom,2023-02-25,Standard,358.07
7105,Wren Brooks,wren.brooks7105@example.com,India,2022-10-05,Standard,301.84
7106,Iris Cole,iris.cole7106@example.com,Spain,2022-06-18,Standard,319.71
7107,Leo Hale,leo.hale7107@example.com,United States,2025-09-03,Basic,170.40
7108,Nora Lane,nora.lane7108@example.com,United States,2022-02-16,Basic,46.94
7109,Ella Drew,ella.drew7109@example.com,United States,2026-06-18,Premium,2715.56
7110,Ava Pike,ava.pike7110@example.com,India,2023-10-18,Standard,211.60
7111,Hugo Tate,hugo.tate7111@example.com,Japan,2024-09-04,Standard,622.75
7112,Ethan Walsh,ethan.walsh7112@example.com,Netherlands,2024-05-10,Basic,93.60
7113,Theo Cole,theo.cole7113@example.com,United States,2022-10-06,Basic,148.49
7114,Iris Young,iris.young7114@example.com,France,2023-05-26,Basic,17.86
7115,Ethan Dunn,ethan.dunn7115@example.com,Canada,2023-11-02,Standard,676.50
7116,Arlo Reed,arlo.reed7116@example.com,Australia,2022-11-19,Standard,350.01
7117,Hugo Snow,hugo.snow7117@example.com,United Kingdom,2025-06-23,Basic,67.58
7118,Chloe Vale,chloe.vale7118@example.com,United States,2025-01-23,Basic,59.22
7119,Theo Drew,theo.drew7119@example.com,India,2025-05-19,Standard,160.92
7120,Sadie Hale,sadie.hale7120@example.com,India,2023-09-07,Basic,197.70
7121,Leo Quinn,leo.quinn7121@example.com,India,2025-07-03,Standard,138.10
7122,Hugo Kerr,hugo.kerr7122@example.com,United States,2026-07-31,Basic,128.96
7123,Felix Frost,felix.frost7123@example.com,Canada,2026-04-21,Basic,105.32
7124,Zoe Cole,zoe.cole7124@example.com,United States,2023-06-13,Basic,23.77
7125,Leo Reed,leo.reed7125@example.com,United States,2026-02-19,Standard,739.85
7126,Ella York,ella.york7126@example.com,United Kingdom,2024-10-08,Standard,62.23
7127,Silas Quinn,silas.quinn7127@example.com,Germany,2024-09-26,Standard,504.36
7128,Mila Brooks,mila.brooks7128@example.com,India,2024-02-09,Standard,641.69
7129,Noah Lang,noah.lang7129@example.com,India,2023-04-13,Basic,138.77
7130,Jonah Nash,jonah.nash7130@example.com,Spain,2022-04-02,Basic,42.00
7131,Arlo Bell,arlo.bell7131@example.com,United States,2025-11-16,Basic,101.44
7132,Felix Quinn,felix.quinn7132@example.com,Netherlands,2022-03-08,Standard,699.18
7133,Owen Drew,owen.drew7133@example.com,Canada,2025-10-10,Basic,81.32
7134,Liam Shaw,liam.shaw7134@example.com,Australia,2022-01-26,Premium,4413.95
7135,Jonah Dunn,jonah.dunn7135@example.com,Japan,2026-03-08,Standard,165.08
7136,Ella Young,ella.young7136@example.com,Germany,2022-12-30,Standard,689.36
7137,Leo Frost,leo.frost7137@example.com,India,2025-12-28,Standard,313.74
7138,Nico Nash,nico.nash7138@example.com,India,2024-09-30,Basic,164.53
7139,Nora Zane,nora.zane7139@example.com,United Kingdom,2022-04-17,Premium,2717.23
7140,Arlo Young,arlo.young7140@example.com,Netherlands,2022-05-24,Standard,505.50
7141,Leo Lang,leo.lang7141@example.com,India,2024-01-18,Standard,595.10
7142,Felix Shaw,felix.shaw7142@example.com,Canada,2025-02-20,Premium,3552.75
7143,Jade Frost,jade.frost7143@example.com,France,2024-05-11,Basic,78.31
7144,Ella Drew,ella.drew7144@example.com,United States,2025-03-10,Standard,535.61
7145,Nora Walsh,nora.walsh7145@example.com,United States,2022-05-27,Basic,71.78
7146,Ivy Dunn,ivy.dunn7146@example.com,Mexico,2023-01-19,Standard,222.62
7147,Ruby Zane,ruby.zane7147@example.com,United States,2022-11-01,Standard,539.15
7148,Ella Finn,ella.finn7148@example.com,France,2022-06-16,Standard,240.47
7149,Piper Kerr,piper.kerr7149@example.com,France,2026-02-22,Standard,458.80
7150,Theo Tate,theo.tate7150@example.com,Brazil,2025-04-02,Basic,159.28
7151,Theo Frost,theo.frost7151@example.com,France,2026-08-22,Standard,715.14
7152,Piper Finn,piper.finn7152@example.com,India,2026-09-07,Basic,187.31
7153,Miles Zane,miles.zane7153@example.com,United Kingdom,2024-10-10,Standard,116.78
7154,Ruby Kerr,ruby.kerr7154@example.com,France,2026-08-29,Standard,290.12
7155,Ethan Park,ethan.park7155@example.com,France,2022-06-10,Standard,603.06
7156,Ruby Nash,ruby.nash7156@example.com,Spain,2022-10-02,Standard,682.65
7157,Caleb Pike,caleb.pike7157@example.com,India,2022-01-21,Standard,194.96
7158,Jonah Pike,jonah.pike7158@example.com,United States,2025-05-25,Standard,168.58
7159,Sadie Tate,sadie.tate7159@example.com,Canada,2024-08-13,Standard,72.25
7160,Wren Bell,wren.bell7160@example.com,United Kingdom,2026-07-22,Standard,558.96
7161,Ava Shaw,ava.shaw7161@example.com,United States,2022-01-25,Basic,135.40
7162,Ivy Moss,ivy.moss7162@example.com,United States,2026-02-18,Standard,512.40
7163,Jonah Vale,jonah.vale7163@example.com,Australia,2023-08-16,Standard,267.84
7164,Mila Finn,mila.finn7164@example.com,Japan,2022-01-04,Standard,440.55
7165,Jade Hart,jade.hart7165@example.com,India,2023-03-21,Basic,52.21
7166,Jonah Blair,jonah.blair7166@example.com,India,2023-09-24,Premium,4521.23
7167,Lila Reed,lila.reed7167@example.com,United Kingdom,2025-11-23,Basic,124.82
7168,Ivy Lang,ivy.lang7168@example.com,United States,2026-01-24,Basic,75.12
7169,Silas Lane,silas.lane7169@example.com,United States,2025-02-14,Basic,168.70
7170,Iris Park,iris.park7170@example.com,Spain,2025-01-11,Standard,54.33
7171,Felix Tate,felix.tate7171@example.com,Japan,2025-12-11,Standard,481.90
7172,Lila Hale,lila.hale7172@example.com,Spain,2025-09-16,Basic,21.98
7173,Theo Lane,theo.lane7173@example.com,Australia,2025-09-23,Standard,133.98
7174,Iris Walsh,iris.walsh7174@example.com,Netherlands,2024-10-26,Premium,4495.64
7175,Mia Vale,mia.vale7175@example.com,France,2026-07-16,Standard,324.06
7176,Piper Pike,piper.pike7176@example.com,Canada,2024-03-14,Standard,448.08
7177,Jonah Reed,jonah.reed7177@example.com,Australia,2022-11-21,Standard,592.82
7178,Nico Lane,nico.lane7178@example.com,United States,2022-01-21,Standard,302.30
7179,Ivy Hale,ivy.hale7179@example.com,United States,2022-12-21,Standard,414.48
7180,Ava Tate,ava.tate7180@example.com,United Kingdom,2023-12-08,Standard,309.43
7181,Felix Lang,felix.lang7181@example.com,United States,2025-12-26,Premium,1815.61
7182,Hugo Lane,hugo.lane7182@example.com,India,2025-11-11,Standard,482.56
7183,Miles Vale,miles.vale7183@example.com,France,2023-12-03,Basic,15.54
7184,Wren Snow,wren.snow7184@example.com,India,2022-04-22,Basic,120.96
7185,Ella Bell,ella.bell7185@example.com,United States,2026-06-06,Standard,137.89
7186,Zoe Kerr,zoe.kerr7186@example.com,Canada,2022-11-07,Basic,93.07
7187,Nico West,nico.west7187@example.com,Japan,2025-05-21,Standard,144.69
7188,Lila Moss,lila.moss7188@example.com,India,2024-10-31,Standard,361.89
7189,Lila Bell,lila.bell7189@example.com,Netherlands,2025-12-31,Basic,24.19
7190,Nora Walsh,nora.walsh7190@example.com,Germany,2024-10-14,Standard,592.18
7191,Ruby Dunn,ruby.dunn7191@example.com,Canada,2022-06-23,Premium,2640.19
7192,Nico Moss,nico.moss7192@example.com,Japan,2022-10-09,Standard,716.03
7193,Jade Reed,jade.reed7193@example.com,India,2026-07-07,Basic,126.72
7194,Liam Tate,liam.tate7194@example.com,United Kingdom,2023-07-05,Standard,788.66
7195,Felix Tate,felix.tate7195@example.com,Brazil,2022-09-26,Premium,3450.29
7196,Caleb Cruz,caleb.cruz7196@example.com,France,2023-08-31,Basic,62.16
7197,Felix West,felix.west7197@example.com,United States,2023-10-18,Basic,150.08
7198,Jonah Tate,jonah.tate7198@example.com,Canada,2024-03-20,Basic,25.17
7199,Hugo Young,hugo.young7199@example.com,France,2024-06-13,Standard,499.91
7200,Piper Lane,piper.lane7200@example.com,India,2022-03-11,Premium,4206.89
7201,Jade Dunn,jade.dunn7201@example.com,India,2025-05-02,Basic,113.59
7202,Hugo Pike,,Germany,2022-10-18,Basic,68.25
7203,Sadie Kerr,sadie.kerr7203@example.com,India,2026-04-14,Basic,119.47
7204,Arlo Park,arlo.park7204@example.com,United States,2026-07-11,Standard,70.00
7205,Arlo Walsh,arlo.walsh7205@example.com,United Kingdom,2022-11-12,Standard,652.50
7206,Ava Shaw,ava.shaw7206@example.com,France,2023-11-02,Standard,351.12
7207,Miles Brooks,miles.brooks7207@example.com,Germany,2022-03-27,Basic,143.63
7208,Zoe Hart,zoe.hart7208@example.com,United States,2023-04-03,Basic,70.34
7209,Theo Cruz,theo.cruz7209@example.com,United States,2022-01-24,Premium,4475.94
7210,Arlo Dunn,arlo.dunn7210@example.com,Canada,2024-09-03,Standard,611.78
7211,Owen Vale,owen.vale7211@example.com,United States,2025-08-17,Standard,631.69
7212,Owen Frost,owen.frost7212@example.com,Germany,2024-02-08,Basic,118.48
7213,Miles York,miles.york7213@example.com,Australia,2025-04-01,Premium,3797.38
7214,Iris Hart,iris.hart7214@example.com,Australia,2023-10-30,Standard,692.75
7215,Silas Frost,silas.frost7215@example.com,Japan,2025-04-21,Basic,133.70
7216,Jonah York,jonah.york7216@example.com,United States,2026-08-04,Premium,2862.39
7217,Ivy Finn,ivy.finn7217@example.com,Canada,2026-01-26,Standard,57.38
7218,Sadie Lang,sadie.lang7218@example.com,United States,2024-05-21,Basic,180.14
7219,Piper Cruz,piper.cruz7219@example.com,Spain,2026-01-11,Standard,115.63
7220,Mila Moss,mila.moss7220@example.com,Germany,2024-12-29,Standard,213.20
7221,Noah West,noah.west7221@example.com,United States,2022-07-13,Standard,229.04
7222,Sadie Snow,sadie.snow7222@example.com,Japan,2024-05-09,Standard,217.48
7223,Nora Drew,nora.drew7223@example.com,India,2022-04-10,Basic,10.70
7224,Sadie Lane,sadie.lane7224@example.com,United Kingdom,2022-07-05,Standard,435.19
7225,Ella Walsh,ella.walsh7225@example.com,France,2024-08-14,Basic,4.25
7226,Noah Hart,noah.hart7226@example.com,France,2022-04-24,Premium,683.09
7227,Chloe Blair,chloe.blair7227@example.com,Netherlands,2023-06-12,Standard,564.44
7228,Chloe Zane,chloe.zane7228@example.com,United States,2023-09-25,Basic,162.57
7229,Caleb Cole,caleb.cole7229@example.com,India,2023-04-21,Basic,188.00
7230,Piper Brooks,piper.brooks7230@example.com,United States,2023-03-08,Standard,190.65
7231,Sadie Bell,sadie.bell7231@example.com,France,2024-10-16,Standard,138.71
7232,Lila Cole,lila.cole7232@example.com,United States,2022-01-28,Standard,508.95
7233,Caleb Nash,caleb.nash7233@example.com,France,2023-06-03,Basic,57.39
7234,Leo Gray,leo.gray7234@example.com,United States,2025-04-08,Premium,3940.45
7235,Noah Blair,noah.blair7235@example.com,France,2026-03-12,Basic,4.71
7236,Sadie Frost,sadie.frost7236@example.com,France,2022-05-10,Standard,287.81
7237,Nora Dunn,nora.dunn7237@example.com,Australia,2026-08-08,Standard,97.64
7238,Hugo Hale,hugo.hale7238@example.com,India,2023-05-21,Standard,781.14
7239,Theo Kerr,theo.kerr7239@example.com,Canada,2024-08-16,Standard,560.11
7240,Nico Shaw,nico.shaw7240@example.com,Australia,2026-08-30,Premium,1366.74
7241,Wren Lang,wren.lang7241@example.com,Netherlands,2022-05-26,Standard,314.78
7242,Mila Tate,mila.tate7242@example.com,Australia,2025-03-01,Standard,666.54
7243,Theo Blair,theo.blair7243@example.com,United Kingdom,2025-10-02,Standard,304.83
7244,Ava Bell,ava.bell7244@example.com,United States,2023-05-05,Premium,1344.52
7245,Iris Park,iris.park7245@example.com,United States,2025-06-30,Standard,636.83
7246,Iris Hart,iris.hart7246@example.com,India,2023-05-12,Standard,718.20
7247,Ethan Young,ethan.young7247@example.com,United States,2023-09-25,Premium,3432.03
7248,Mia Cruz,mia.cruz7248@example.com,United States,2026-08-17,Standard,188.20
7249,Mia Tate,mia.tate7249@example.com,Canada,2023-11-30,Standard,623.72
7250,Wren Vale,wren.vale7250@example.com,Canada,2022-05-27,Standard,229.03
7251,Iris Snow,iris.snow7251@example.com,Australia,2025-02-05,Basic,198.82
7252,Zoe Park,zoe.park7252@example.com,United States,2022-11-16,Premium,3282.21
7253,Chloe Lane,chloe.lane7253@example.com,United States,2024-01-03,Basic,164.98
7254,Asher Park,asher.park7254@example.com,United States,2022-01-27,Basic,68.55
7255,Miles Hart,miles.hart7255@example.com,Germany,2024-09-14,Standard,195.18
7256,Asher West,asher.west7256@example.com,United States,2025-05-07,Standard,668.85
7257,Felix Zane,felix.zane7257@example.com,United Kingdom,2026-03-18,Standard,659.92
7258,Mia Blair,mia.blair7258@example.com,United Kingdom,2024-04-28,Basic,156.18
7259,Ruby Kerr,ruby.kerr7259@example.com,India,2023-09-26,Standard,464.65
7260,Owen Vale,owen.vale7260@example.com,United States,2024-06-27,Standard,443.80
7261,Silas Frost,silas.frost7261@example.com,Spain,2024-11-27,Basic,174.27
7262,Zoe West,zoe.west7262@example.com,India,2025-09-02,Standard,113.61
7263,Iris Walsh,iris.walsh7263@example.com,United Kingdom,2022-08-02,Basic,33.75
7264,Wren Walsh,wren.walsh7264@example.com,Canada,2023-05-27,Standard,354.37
7265,Theo West,theo.west7265@example.com,United Kingdom,2024-05-26,Standard,425.97
7266,Hugo Shaw,hugo.shaw7266@example.com,United States,2024-01-25,Standard,129.01
7267,Felix Shaw,felix.shaw7267@example.com,Japan,2024-12-25,Basic,3.02
7268,Asher Cruz,asher.cruz7268@example.com,India,2022-05-19,Standard,342.73
7269,Ruby Shaw,ruby.shaw7269@example.com,United States,2026-04-05,Standard,685.52
7270,Nora Bell,nora.bell7270@example.com,United States,2025-07-05,Basic,98.04
7271,Hugo Lang,hugo.lang7271@example.com,United Kingdom,2025-11-10,Basic,78.98
7272,Nico Blair,nico.blair7272@example.com,France,2023-05-16,Basic,98.51
7273,Asher Young,asher.young7273@example.com,United States,2023-10-20,Standard,642.53
7274,Noah Lane,noah.lane7274@example.com,Brazil,2023-11-22,Premium,4287.80
7275,Jonah West,jonah.west7275@example.com,Spain,2022-10-01,Standard,577.47
7276,Ivy Cruz,ivy.cruz7276@example.com,Japan,2023-02-19,Standard,267.82
7277,Ruby Hale,ruby.hale7277@example.com,Netherlands,2024-08-08,Basic,29.05
7278,Ella Walsh,ella.walsh7278@example.com,India,2024-03-09,Basic,52.65
7279,Iris Zane,iris.zane7279@example.com,Netherlands,2024-02-13,Basic,190.05
7280,Arlo Vale,arlo.vale7280@example.com,United States,2024-05-05,Basic,58.93
7281,Jade Blair,jade.blair7281@example.com,United States,2025-11-02,Standard,779.42
7282,Leo Gray,leo.gray7282@example.com,Germany,2026-04-01,Basic,145.45
7283,Mila West,mila.west7283@example.com,Canada,2022-07-16,Basic,187.03
7284,Nico Blair,nico.blair7284@example.com,Japan,2022-11-14,Basic,58.60
7285,Hugo Dunn,hugo.dunn7285@example.com,United States,2026-06-15,Basic,57.57
7286,Arlo Kerr,arlo.kerr7286@example.com,Germany,2025-11-28,Standard,51.27
7287,Nico Park,nico.park7287@example.com,Canada,2023-12-15,Basic,78.85
7288,Felix Dunn,felix.dunn7288@example.com,India,2024-10-24,Standard,522.55
